Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Weekly_Sales,Percentage,IsHoliday
21,2010-12-17,48.63,2.869,NA,NA,NA,NA,NA,211.0645458,8.163,1147556.83,0.51779361868,0
21,2010-12-24,51.29,2.886,NA,NA,NA,NA,NA,211.0646599,8.163,1587257.78,1.09935548872,0
21,2010-12-31,47.19,2.943,NA,NA,NA,NA,NA,211.064774,8.163,672903.23,-0.109997690935,1
21,2011-01-07,44.24,2.976,NA,NA,NA,NA,NA,211.0648881,8.028,629152.06,-0.167864321066,0
21,2011-01-14,34.14,2.983,NA,NA,NA,NA,NA,211.1176713,8.028,650789.13,-0.139246473205,0
21,2011-01-21,42.72,3.016,NA,NA,NA,NA,NA,211.4864691,8.028,663941.73,-0.121850443808,0
21,2011-01-28,44.04,3.01,NA,NA,NA,NA,NA,211.8552668,8.028,649878.29,-0.140451177934,0
21,2011-02-04,36.33,2.989,NA,NA,NA,NA,NA,212.2240646,8.028,596218.24,-0.211423594583,0
21,2011-02-11,34.61,3.022,NA,NA,NA,NA,NA,212.5928624,8.028,771908.51,0.0209497081577,1
21,2011-02-18,59.87,3.045,NA,NA,NA,NA,NA,212.9033115,8.028,884701.92,0.170133707984,0
21,2011-02-25,61.27,3.065,NA,NA,NA,NA,NA,213.190421,8.028,768313.85,0.016195301346,0
21,2011-03-04,59.52,3.288,NA,NA,NA,NA,NA,213.4775305,8.028,796277.72,0.0531811676055,0
21,2011-03-11,54.69,3.459,NA,NA,NA,NA,NA,213.7646401,8.028,763479.9,0.00980177183076,0
21,2011-03-18,63.26,3.488,NA,NA,NA,NA,NA,214.0156238,8.028,793569.0,0.0495985320242,0
21,2011-03-25,70.33,3.473,NA,NA,NA,NA,NA,214.2521573,8.028,753711.32,-0.00311844963449,0
21,2011-04-01,56.36,3.524,NA,NA,NA,NA,NA,214.4886908,7.931,732056.37,-0.0317599461283,0
21,2011-04-08,68.62,3.622,NA,NA,NA,NA,NA,214.7252242,7.931,744782.89,-0.0149274631182,0
21,2011-04-15,71.01,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,768390.05,0.0162960857871,0
21,2011-04-22,70.79,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,801302.01,0.0598264466027,0
21,2011-04-29,70.19,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,783250.75,0.0359513002736,0
21,2011-05-06,61.87,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,718898.33,-0.0491631706346,0
21,2011-05-13,75.04,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,754236.7,-0.00242356604308,0
21,2011-05-20,68.36,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,744836.56,-0.0148564775414,0
21,2011-05-27,76.86,3.786,NA,NA,NA,NA,NA,215.1544822,7.931,744389.81,-0.0154473626997,0
21,2011-06-03,83.82,3.699,NA,NA,NA,NA,NA,214.9254865,7.931,773878.58,0.0235553827493,0
21,2011-06-10,84.71,3.648,NA,NA,NA,NA,NA,214.6964908,7.931,794397.89,0.0506948471867,0
21,2011-06-17,87.54,3.637,NA,NA,NA,NA,NA,214.6513538,7.931,823220.43,0.0888164165439,0
21,2011-06-24,85.72,3.594,NA,NA,NA,NA,NA,214.7441108,7.931,771298.98,0.020143525213,0
21,2011-07-01,87.57,3.524,NA,NA,NA,NA,NA,214.8368678,7.852,784639.12,0.0377876007263,0
21,2011-07-08,89.16,3.48,NA,NA,NA,NA,NA,214.9296249,7.852,734099.4,-0.0290577724182,0
21,2011-07-15,91.05,3.575,NA,NA,NA,NA,NA,215.0134426,7.852,728311.15,-0.0367134881821,0
21,2011-07-22,90.27,3.651,NA,NA,NA,NA,NA,215.0749122,7.852,784490.67,0.0375912562344,0
21,2011-07-29,91.56,3.682,NA,NA,NA,NA,NA,215.1363819,7.852,751167.12,-0.00648348605247,0
21,2011-08-05,94.22,3.684,NA,NA,NA,NA,NA,215.1978515,7.852,783614.89,0.0364329229296,0
21,2011-08-12,92.32,3.638,NA,NA,NA,NA,NA,215.2593211,7.852,776933.37,0.0275957410541,0
21,2011-08-19,90.11,3.554,NA,NA,NA,NA,NA,215.3229307,7.852,855546.5,0.131571861399,0
21,2011-08-26,92.07,3.523,NA,NA,NA,NA,NA,215.386897,7.852,821127.53,0.0860482832528,0
21,2011-09-02,91.94,3.533,NA,NA,NA,NA,NA,215.4508632,7.852,705557.8,-0.0668077619738,0
21,2011-09-09,78.87,3.546,NA,NA,NA,NA,NA,215.5148295,7.852,653989.65,-0.135013367963,1
21,2011-09-16,80.62,3.526,NA,NA,NA,NA,NA,215.6944378,7.852,653525.84,-0.135626817197,0
21,2011-09-23,75.68,3.467,NA,NA,NA,NA,NA,216.0282356,7.852,681913.29,-0.0980807111268,0
21,2011-09-30,78.91,3.355,NA,NA,NA,NA,NA,216.3620333,7.852,651970.48,-0.13768398371,0
21,2011-10-07,71.64,3.285,NA,NA,NA,NA,NA,216.6958311,7.441,663452.46,-0.122497567214,0
21,2011-10-14,69.79,3.274,NA,NA,NA,NA,NA,217.0048261,7.441,671379.44,-0.112013102005,0
21,2011-10-21,65.16,3.353,NA,NA,NA,NA,NA,217.1650042,7.441,729036.06,-0.0357547001348,0
21,2011-10-28,65.46,3.372,NA,NA,NA,NA,NA,217.3251824,7.441,738812.0,-0.0228247441094,0
21,2011-11-04,56.01,3.332,NA,NA,NA,NA,NA,217.4853605,7.441,767358.37,0.0149315543935,0
21,2011-11-11,59.8,3.297,5522.33,7898.33,11.1,2489.99,7562.52,217.6455387,7.441,757369.87,0.0017204600373,0
21,2011-11-18,61.9,3.308,8864.34,545.17,58.71,747.43,4961.44,217.8670218,7.441,737014.09,-0.0252027146409,0
21,2011-11-25,56.43,3.236,233.85,206.36,40561.8,319.19,170.64,218.1130269,7.441,1219263.4,0.61263491239,1
21,2011-12-02,48.72,3.172,3389.1,43,1258.32,325.35,8623.67,218.3590319,7.441,793184.25,0.0490896499544,0
21,2011-12-09,41.44,3.158,6862.3,19,330.9,4746.58,17822.36,218.605037,7.441,897747.13,0.187387700095,0
21,2011-12-16,50.56,3.159,1846.83,65.06,163.18,393.58,2731.41,218.8217928,7.441,1027584.51,0.359114573814,0
21,2011-12-23,46.54,3.112,759.8,6.92,577.46,29.81,2830.92,218.9995495,7.441,1384552.17,0.831250874395,0
21,2011-12-30,45.16,3.129,2880.59,32642.96,124.32,419.61,3010.84,219.1773063,7.441,804362.36,0.0638741587329,1
21,2012-01-06,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,640181.86,-0.153275971611,0
21,2012-01-13,45,3.261,4873.12,13367.98,0.46,396.66,1861.16,219.5328198,7.057,631181.25,-0.165180452562,0
21,2012-01-20,52.21,3.268,4436,1092.91,3.46,387.92,3943.31,219.6258417,7.057,651178.2,-0.138731877372,0
21,2012-01-27,50.79,3.29,714.08,602.88,NA,18.42,2562.85,219.7188636,7.057,611258.71,-0.191530610819,0
21,2012-02-03,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,680725.43,-0.0996518109458,0
21,2012-02-10,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,770652.79,0.0192888546356,1
21,2012-02-17,45.03,3.51,12365.91,7922.13,1.38,7862.71,5348.94,220.0651993,7.057,834663.52,0.103951395942,0
21,2012-02-24,54.81,3.555,7012.83,5600.94,0.5,2229.25,4606.24,220.275944,7.057,747099.07,-0.0118640128979,0
21,2012-03-02,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,764385.4,0.0109994137129,0
21,2012-03-09,57.16,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,755084.4,-0.00130237220159,0
21,2012-03-16,63.39,3.734,6510.79,158.12,5.86,2972.55,6576.96,220.8498468,7.057,767338.32,0.0149050356527,0
21,2012-03-23,62.96,3.787,4713.76,155.09,2.38,534.23,4878.22,220.9244858,7.057,729759.97,-0.0347972347181,0
21,2012-03-30,67.87,3.845,12592.65,180.02,NA,1101.6,11593.14,220.9991248,7.057,724798.76,-0.0413590821857,0
21,2012-04-06,69.02,3.891,14207.85,NA,6.99,3662.26,1615.27,221.0737638,6.891,761956.58,0.00778698239745,0
21,2012-04-13,69.03,3.891,6932.19,4118.13,2.79,983.98,1285.54,221.1484028,6.891,769319.04,0.0175247962587,0
21,2012-04-20,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,734858.91,-0.0280532213571,0
21,2012-04-27,69.21,3.814,2262.49,4.23,2.77,14,2289.63,221.255812,6.891,674829.58,-0.107449841747,0
21,2012-05-04,77.53,3.749,14858.74,NA,8.12,4179.63,3281.61,221.3095166,6.891,697645.32,-0.0772730490411,0
21,2012-05-11,74.14,3.688,9252.47,NA,5.16,2908.8,2619.09,221.3632212,6.891,649945.54,-0.140362231035,0
21,2012-05-18,72.42,3.63,4088.63,NA,28.62,1397.46,2772.05,221.380331,6.891,700554.16,-0.0734257286519,0
21,2012-05-25,79.49,3.561,7790.27,NA,508.5,1575.99,4490.59,221.3828029,6.891,722891.24,-0.043882026242,0
21,2012-06-01,79.24,3.501,11678.88,NA,60.71,3660.14,3630.08,221.3852748,6.891,695439.83,-0.0801900972957,0
21,2012-06-08,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,707895.72,-0.0637155577673,0
21,2012-06-15,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,727049.04,-0.0383827933128,0
21,2012-06-22,81.78,3.346,7545.68,79.95,0.51,3498.46,7223.83,221.4411622,6.891,735870.0,-0.0267159229246,0
21,2012-06-29,88.05,3.286,5130.81,38.3,NA,1849.32,3879.62,221.4813343,6.891,716341.39,-0.0525450573647,0
21,2012-07-06,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,693013.59,-0.0833991162245,0
21,2012-07-13,82.51,3.256,5088.14,17.8,2.16,2908.11,1533.27,221.5616784,6.565,668132.36,-0.116307788921,0
21,2012-07-20,84.25,3.311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,691200.33,-0.0857973891336,0
21,2012-07-27,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,677789.14,-0.103535437541,0
21,2012-08-03,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,693785.85,-0.082377701625,0
21,2012-08-10,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,700272.01,-0.0737989088364,0
21,2012-08-17,85.55,3.571,3036.2,15.6,50,3128.07,1844.7,221.6751459,6.565,751963.81,-0.00542975959077,0
21,2012-08-24,77.72,3.62,6291.49,3,0,5817.38,6514.73,221.8083518,6.565,802003.61,0.0607544041338,0
21,2012-08-31,83.58,3.638,20597.87,43.8,29.1,9935.11,3004.08,221.9415576,6.565,763867.59,0.0103145424341,0
21,2012-09-07,88.4,3.73,10259.59,20,8.12,2815.73,2279.98,222.0747635,6.565,642827.29,-0.149777045312,1
21,2012-09-14,76.1,3.717,6761.03,NA,9.73,1332.23,3359.45,222.2174395,6.565,628494.63,-0.16873385801,0
21,2012-09-21,71.54,3.721,9104,33.73,12.28,1675.24,8387.92,222.4169362,6.565,667151.46,-0.11760515714,0
21,2012-09-28,80.38,3.666,5955.46,4.91,NA,1458.77,7206.16,222.6164329,6.565,647097.65,-0.144128937098,0
21,2012-10-05,70.28,3.617,7818.46,NA,21.03,4198.54,4532.58,222.8159296,6.17,651768.91,-0.137950586332,0
21,2012-10-12,61.53,3.601,4007.81,NA,15.79,610.52,3714.75,223.0154263,6.17,653043.44,-0.136264854131,0
21,2012-10-19,68.52,3.594,1144.77,NA,5.62,724.63,7812.29,223.0598077,6.17,641368.14,-0.151706961548,0
21,2012-10-26,70.5,3.506,7477.8,24.95,206.5,754.69,2667.13,223.0783366,6.17,675202.87,-0.106956117023,0
22,2010-02-05,24.36,2.788,NA,NA,NA,NA,NA,135.3524608,8.283,1033017.37,0.00439117791612,0
22,2010-02-12,28.14,2.771,NA,NA,NA,NA,NA,135.4113076,8.283,1022571.25,-0.00576546714731,1
22,2010-02-19,31.96,2.747,NA,NA,NA,NA,NA,135.4657781,8.283,988467.61,-0.0389240530004,0
22,2010-02-26,35.98,2.753,NA,NA,NA,NA,NA,135.5195191,8.283,899761.48,-0.125172026158,0
22,2010-03-05,36.82,2.766,NA,NA,NA,NA,NA,135.5732602,8.283,1009201.24,-0.0187649775937,0
22,2010-03-12,43.43,2.805,NA,NA,NA,NA,NA,135.6270013,8.283,967187.37,-0.0596145911662,0
22,2010-03-19,46.03,2.834,NA,NA,NA,NA,NA,135.6682247,8.283,966145.09,-0.0606279882951,0
22,2010-03-26,48.56,2.831,NA,NA,NA,NA,NA,135.7073618,8.283,1012075.12,-0.0159707363716,0
22,2010-04-02,44.96,2.826,NA,NA,NA,NA,NA,135.7464988,8.348,1177340.99,0.14471541147,0
22,2010-04-09,57.06,2.849,NA,NA,NA,NA,NA,135.7856359,8.348,1033171.07,0.00454061869856,0
22,2010-04-16,51.14,2.885,NA,NA,NA,NA,NA,135.82725,8.348,1000968.67,-0.0267694128721,0
22,2010-04-23,51.04,2.895,NA,NA,NA,NA,NA,135.8721667,8.348,969594.47,-0.0572741948916,0
22,2010-04-30,50.96,2.935,NA,NA,NA,NA,NA,135.9170833,8.348,977683.06,-0.0494097497489,0
22,2010-05-07,63.81,2.981,NA,NA,NA,NA,NA,135.962,8.348,1052973.28,0.0237940849082,0
22,2010-05-14,50.99,2.983,NA,NA,NA,NA,NA,136.010394,8.348,973585.33,-0.0533939265701,0
22,2010-05-21,59.99,2.961,NA,NA,NA,NA,NA,136.0796521,8.348,979977.89,-0.0471785123334,0
22,2010-05-28,65.64,2.906,NA,NA,NA,NA,NA,136.1489101,8.348,1103740.4,0.0731543850706,0
22,2010-06-04,69.49,2.857,NA,NA,NA,NA,NA,136.2181682,8.348,1095539.13,0.0651803824305,0
22,2010-06-11,65.01,2.83,NA,NA,NA,NA,NA,136.2874263,8.348,1061196.47,0.031789400118,0
22,2010-06-18,67.13,2.805,NA,NA,NA,NA,NA,136.3243393,8.348,1052895.25,0.0237182172162,0
22,2010-06-25,74.37,2.81,NA,NA,NA,NA,NA,136.3483143,8.348,1095020.33,0.0646759590217,0
22,2010-07-02,72.88,2.815,NA,NA,NA,NA,NA,136.3722893,8.433,1120259.71,0.0892159245095,0
22,2010-07-09,79.22,2.806,NA,NA,NA,NA,NA,136.3962643,8.433,1092654.26,0.0623754557549,0
22,2010-07-16,76.3,2.796,NA,NA,NA,NA,NA,136.4179827,8.433,988392.99,-0.0389966051876,0
22,2010-07-23,76.91,2.784,NA,NA,NA,NA,NA,136.4366924,8.433,974123.2,-0.0528709616147,0
22,2010-07-30,76.35,2.792,NA,NA,NA,NA,NA,136.4554021,8.433,970773.64,-0.0561277011542,0
22,2010-08-06,74.37,2.792,NA,NA,NA,NA,NA,136.4741118,8.433,1010326.14,-0.0176712499674,0
22,2010-08-13,74.75,2.81,NA,NA,NA,NA,NA,136.4928214,8.433,993097.43,-0.0344225310527,0
22,2010-08-20,73.21,2.796,NA,NA,NA,NA,NA,136.5249182,8.433,1017045.44,-0.0111381501012,0
22,2010-08-27,68.99,2.77,NA,NA,NA,NA,NA,136.557015,8.433,1081420.96,0.0514534444252,0
22,2010-09-03,75.85,2.735,NA,NA,NA,NA,NA,136.5891118,8.433,1074535.88,0.0447591585283,0
22,2010-09-10,68.6,2.717,NA,NA,NA,NA,NA,136.6212085,8.433,924174.4,-0.101435618439,1
22,2010-09-17,62.49,2.716,NA,NA,NA,NA,NA,136.6338071,8.433,918285.97,-0.107160872743,0
22,2010-09-24,65.14,2.718,NA,NA,NA,NA,NA,136.6317821,8.433,902779.25,-0.122237882306,0
22,2010-10-01,69.31,2.717,NA,NA,NA,NA,NA,136.6297571,8.572,905987.17,-0.119118857747,0
22,2010-10-08,56.32,2.776,NA,NA,NA,NA,NA,136.6277321,8.572,1015051.62,-0.013076718877,0
22,2010-10-15,55.23,2.878,NA,NA,NA,NA,NA,136.6401935,8.572,954401.46,-0.0720461877478,0
22,2010-10-22,50.24,2.919,NA,NA,NA,NA,NA,136.688871,8.572,960998.52,-0.0656319404596,0
22,2010-10-29,57.73,2.938,NA,NA,NA,NA,NA,136.7375484,8.572,1025766.27,-0.00265898511278,0
22,2010-11-05,44.34,2.938,NA,NA,NA,NA,NA,136.7862258,8.572,1006888.16,-0.0210139592791,0
22,2010-11-12,44.42,2.961,NA,NA,NA,NA,NA,136.8349032,8.572,1043698.64,0.0147764566815,0
22,2010-11-19,48.62,3.03,NA,NA,NA,NA,NA,136.7715714,8.572,985896.44,-0.0414239726919,0
22,2010-11-26,44.61,3.07,NA,NA,NA,NA,NA,136.6895714,8.572,1564502.26,0.521147962666,1
22,2010-12-03,39.42,3.065,NA,NA,NA,NA,NA,136.6075714,8.572,1230514.58,0.196415495365,0
22,2010-12-10,28.43,3.132,NA,NA,NA,NA,NA,136.5255714,8.572,1367202.84,0.329315954211,0
22,2010-12-17,30.46,3.139,NA,NA,NA,NA,NA,136.5292811,8.572,1527682.99,0.485349000287,0
22,2010-12-24,29.76,3.15,NA,NA,NA,NA,NA,136.597273,8.572,1962445.04,0.908063254852,0
22,2010-12-31,28.49,3.177,NA,NA,NA,NA,NA,136.665265,8.572,774262.28,-0.247193487729,1
22,2011-01-07,32.56,3.193,NA,NA,NA,NA,NA,136.7332569,8.458,873954.7,-0.150263668288,0
22,2011-01-14,24.76,3.215,NA,NA,NA,NA,NA,136.803477,8.458,807535.52,-0.214842290462,0
22,2011-01-21,26.8,3.232,NA,NA,NA,NA,NA,136.8870657,8.458,855001.02,-0.168692118316,0
22,2011-01-28,20.61,3.243,NA,NA,NA,NA,NA,136.9706544,8.458,799369.15,-0.222782360225,0
22,2011-02-04,26.39,3.24,NA,NA,NA,NA,NA,137.0542431,8.458,946060.98,-0.0801555427062,0
22,2011-02-11,28.89,3.255,NA,NA,NA,NA,NA,137.1378318,8.458,1009206.33,-0.0187600286439,1
22,2011-02-18,35.34,3.263,NA,NA,NA,NA,NA,137.2511849,8.458,975964.86,-0.0510803362966,0
22,2011-02-25,30.23,3.281,NA,NA,NA,NA,NA,137.3764439,8.458,911245.43,-0.114006310651,0
22,2011-03-04,33.52,3.437,NA,NA,NA,NA,NA,137.5017028,8.458,997353.15,-0.0302847423303,0
22,2011-03-11,41.42,3.6,NA,NA,NA,NA,NA,137.6269617,8.458,944587.23,-0.0815884532665,0
22,2011-03-18,43.38,3.634,NA,NA,NA,NA,NA,137.7398929,8.458,926427.12,-0.0992453241031,0
22,2011-03-25,38.77,3.624,NA,NA,NA,NA,NA,137.8478929,8.458,933528.39,-0.0923408390991,0
22,2011-04-01,36.04,3.638,NA,NA,NA,NA,NA,137.9558929,8.252,951588.37,-0.0747813235361,0
22,2011-04-08,44.42,3.72,NA,NA,NA,NA,NA,138.0638929,8.252,969046.69,-0.0578067952286,0
22,2011-04-15,48.88,3.823,NA,NA,NA,NA,NA,138.1646952,8.252,1008557.04,-0.019391326013,0
22,2011-04-22,47.76,3.919,NA,NA,NA,NA,NA,138.2475036,8.252,1152781.9,0.120836884303,0
22,2011-04-29,57.2,3.988,NA,NA,NA,NA,NA,138.3303119,8.252,926133.8,-0.0995305158422,0
22,2011-05-06,53.63,4.078,NA,NA,NA,NA,NA,138.4131202,8.252,1032076.06,0.00347595278328,0
22,2011-05-13,57.71,4.095,NA,NA,NA,NA,NA,138.4959286,8.252,1001558.74,-0.0261956944434,0
22,2011-05-20,58.56,4.101,NA,NA,NA,NA,NA,138.587106,8.252,970307.83,-0.0565806029816,0
22,2011-05-27,62.59,4.034,NA,NA,NA,NA,NA,138.6782834,8.252,1021568.34,-0.00674058526778,0
22,2011-06-03,70.09,3.973,NA,NA,NA,NA,NA,138.7694608,8.252,1125169.92,0.0939900665025,0
22,2011-06-10,69.53,3.924,NA,NA,NA,NA,NA,138.8606382,8.252,1060868.49,0.0314705088504,0
22,2011-06-17,63.97,3.873,NA,NA,NA,NA,NA,139.0028333,8.252,1042454.61,0.0135669002952,0
22,2011-06-24,68.53,3.851,NA,NA,NA,NA,NA,139.1832917,8.252,1012584.2,-0.0154757636096,0
22,2011-07-01,70.8,3.815,NA,NA,NA,NA,NA,139.36375,8.023,1077491.68,0.0476330496456,0
22,2011-07-08,74.22,3.784,NA,NA,NA,NA,NA,139.5442083,8.023,1017050.65,-0.0111330844767,0
22,2011-07-15,75.2,3.827,NA,NA,NA,NA,NA,139.7006325,8.023,961953.57,-0.0647033560792,0
22,2011-07-22,77.79,3.882,NA,NA,NA,NA,NA,139.7969712,8.023,964683.8,-0.0620487841375,0
22,2011-07-29,75.32,3.898,NA,NA,NA,NA,NA,139.8933099,8.023,944958.69,-0.0812272868837,0
22,2011-08-05,75.33,3.903,NA,NA,NA,NA,NA,139.9896486,8.023,983232.96,-0.0440136443588,0
22,2011-08-12,74.69,3.88,NA,NA,NA,NA,NA,140.0859873,8.023,991779.2,-0.035704231265,0
22,2011-08-19,71.3,3.82,NA,NA,NA,NA,NA,140.1289205,8.023,973004.91,-0.0539582624123,0
22,2011-08-26,72.22,3.796,NA,NA,NA,NA,NA,140.1629528,8.023,1181815.31,0.149065742515,0
22,2011-09-02,69.16,3.784,NA,NA,NA,NA,NA,140.196985,8.023,912762.76,-0.112531027746,0
22,2011-09-09,69.14,3.809,NA,NA,NA,NA,NA,140.2310173,8.023,1004434.54,-0.0233995864269,1
22,2011-09-16,68.08,3.809,NA,NA,NA,NA,NA,140.2735,8.023,937420.65,-0.0885564384494,0
22,2011-09-23,62.36,3.758,NA,NA,NA,NA,NA,140.32725,8.023,899834.75,-0.12510078656,0
22,2011-09-30,69.78,3.684,NA,NA,NA,NA,NA,140.381,8.023,953314.16,-0.0731033573167,0
22,2011-10-07,56.44,3.633,NA,NA,NA,NA,NA,140.43475,7.706,993436.67,-0.0340926918137,0
22,2011-10-14,62.63,3.583,NA,NA,NA,NA,NA,140.4784194,7.706,944337.32,-0.0818314379506,0
22,2011-10-21,59.3,3.618,NA,NA,NA,NA,NA,140.4616048,7.706,981567.22,-0.0456332246382,0
22,2011-10-28,49.31,3.604,NA,NA,NA,NA,NA,140.4447903,7.706,1099351.68,0.0688872819431,0
22,2011-11-04,42.81,3.586,NA,NA,NA,NA,NA,140.4279758,7.706,1106575.59,0.0759110084406,0
22,2011-11-11,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,1051740.29,0.0225952625898,0
22,2011-11-18,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706,1007579.44,-0.020341835505,0
22,2011-11-25,46.28,3.536,1649.31,NA,70087.94,7.5,5266.9,140.4217857,7.706,1535857.49,0.493296974757,1
22,2011-12-02,49.11,3.501,10739.64,NA,926.79,3397.08,29944.71,140.4307857,7.706,1167621.14,0.135264910564,0
22,2011-12-09,45.35,3.47,3311.44,NA,125.93,2499.81,16837.64,140.4397857,7.706,1308967.44,0.272694329347,0
22,2011-12-16,39.11,3.445,5083.51,NA,463.79,423.22,4590.08,140.4700795,7.706,1453153.33,0.412884649569,0
22,2011-12-23,39.83,3.413,963.24,5.39,936.62,5,4250.08,140.528765,7.706,1863195.68,0.81156421767,0
22,2011-12-30,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706,982661.14,-0.0445696185176,1
22,2012-01-06,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,895358.2,-0.12945328581,0
22,2012-01-13,39,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503,855437.57,-0.168267665658,0
22,2012-01-20,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503,897027.44,-0.12783030252,0
22,2012-01-27,35.68,3.568,1048.86,4022.06,NA,9.88,2507.98,140.9124021,7.503,786459.23,-0.235334530335,0
22,2012-02-03,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503,958487.75,-0.06807313391,0
22,2012-02-10,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,1034448.07,0.0057822314453,1
22,2012-02-17,36.25,3.703,14910.44,10572.12,2,10409.34,5499.8,141.2140357,7.503,1004749.41,-0.0230934418649,0
22,2012-02-24,39,3.751,10045.03,7913.38,NA,8695.83,3361.36,141.3007857,7.503,912958.95,-0.112340274414,0
22,2012-03-02,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503,974866.65,-0.0521481135359,0
22,2012-03-09,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503,991127.01,-0.0363383482715,0
22,2012-03-16,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503,966780.01,-0.0600106627155,0
22,2012-03-23,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503,992774.4,-0.0347366094909,0
22,2012-03-30,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503,965769.93,-0.0609927521464,0
22,2012-04-06,46.38,3.957,8593.09,NA,17.67,1946.99,5729.6,141.7712396,7.671,1197489.66,0.164305736843,0
22,2012-04-13,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,939118.24,-0.0869058907731,0
22,2012-04-20,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,1000342.87,-0.0273778711782,0
22,2012-04-27,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,922539.94,-0.103024785526,0
22,2012-05-04,50.75,3.991,21823.53,NA,37.87,6586.49,1565.11,142.0177929,7.671,1005083.31,-0.0227687946479,0
22,2012-05-11,56.72,3.947,16294.31,NA,100.09,3370.19,3482.48,142.0759262,7.671,997868.63,-0.0297835469202,0
22,2012-05-18,61.9,3.899,10611.25,NA,51.9,1482.63,2464.02,142.0970115,7.671,986612.02,-0.0407282223008,0
22,2012-05-25,62.39,3.85,9329.34,NA,309.12,1369.3,2638.03,142.1032776,7.671,1047297.38,0.0182754711343,0
22,2012-06-01,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,1102857.37,0.0722958249267,0
22,2012-06-08,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,1061134.37,0.031729020986,0
22,2012-06-15,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,1061219.19,0.0318114905186,0
22,2012-06-22,70.61,3.629,8154.53,387.4,NA,2396.96,3938.83,142.1606464,7.671,1112449.3,0.0816219506541,0
22,2012-06-29,70.99,3.577,3297.53,345.5,NA,339.38,2257.49,142.1920381,7.671,1053881.78,0.0246774092468,0
22,2012-07-06,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,1097786.14,0.0673651249975,0
22,2012-07-13,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,971361.38,-0.0555562481583,0
22,2012-07-20,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,991969.37,-0.0355193311115,0
22,2012-07-27,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,925731.21,-0.0999219495742,0
22,2012-08-03,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,1007257.83,-0.0206545332931,0
22,2012-08-10,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,973812.79,-0.0531727697687,0
